Restaurant Name,Country Code,City,Locality,Longitude,Latitude,Cuisines,Average Cost for two,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Votes
Pizza Castle,1,New Delhi,Mayur Vihar Phase 3,77.3351273,28.6103555,"Pizza, Fast Food",500,0,1,0,2,2.7,29
Punjabi Dhaba,1,New Delhi,Mayur Vihar Phase 3,77.3292098,28.6014232,North Indian,200,0,0,0,1,3.0,6
Qureshi Chicken Corner,1,New Delhi,Mayur Vihar Phase 3,77.3364154,28.6132677,North Indian,200,0,0,0,1,3.0,6
Samarpan Fast Food,1,New Delhi,Mayur Vihar Phase 3,77.3365387,28.6101623,Chinese,300,0,0,0,1,2.9,9
Shaan-E-Tandoorz,1,New Delhi,Mayur Vihar Phase 3,77.3390604,28.6078313,North Indian,400,0,0,0,1,2.9,5
Sonu Sudh Bhojnalaya,1,New Delhi,Mayur Vihar Phase 3,77.336318,28.6126674,North Indian,250,0,0,0,1,2.8,10
The Test,1,New Delhi,Mayur Vihar Phase 3,77.3391034,28.6077552,North Indian,500,0,0,0,2,2.9,4
True Blue,1,New Delhi,Mayur Vihar Phase 3,77.3390881,28.6076461,"Chinese, North Indian",900,1,0,0,2,3.3,26
Zaika Kathi Rolls,1,New Delhi,Mayur Vihar Phase 3,77.3292915,28.6029222,Fast Food,150,0,0,0,1,3.0,13
Baked Buns,1,New Delhi,Mayur Vihar Phase 3,77.3347657,28.6040454,Fast Food,500,0,1,0,2,3.5,90
Green Chick Chop,1,New Delhi,Mehrauli,77.1814052,28.5228127,"Raw Meats, North Indian, Fast Food",350,0,0,0,1,3.0,7
Mahara Hotel,1,New Delhi,Mehrauli,77.1814337,28.5228887,"North Indian, South Indian",400,0,0,0,1,2.9,4
Malik Vegetarian Rasoi,1,New Delhi,Mehrauli,77.1818906,28.5227376,North Indian,250,0,0,0,1,2.9,9
Yash Aadi Food Corner,1,New Delhi,Mehrauli,77.1938889,28.5237475,"North Indian, Chinese",400,0,0,0,1,2.9,6
McDonald's,1,New Delhi,"Metro Walk Mall, Rohini",77.1135938,28.7240647,"Fast Food, Burger",500,0,0,0,2,3.4,91
Moti Mahal Delux Tandoori Trail,1,New Delhi,"Metro Walk Mall, Rohini",77.1136837,28.7240733,"North Indian, Mughlai, Chinese",1000,1,1,0,3,3.2,151
Pizza Hut,1,New Delhi,"Metro Walk Mall, Rohini",77.1136837,28.7241629,"Italian, Pizza, Fast Food",1000,0,0,0,3,2.8,83
Dill's Chawla Chik-Inn,1,New Delhi,MG Road,77.1444781,28.494557,"North Indian, Mughlai",700,0,0,0,2,2.9,4
Tandoori Zaaika,1,New Delhi,MG Road,77.1280511,28.4785954,North Indian,500,0,0,0,2,3.0,4
Buzz,1,New Delhi,"MGF Metropolitan Mall, Saket",77.22022153,28.52954866,"North Indian, Chinese, Italian, Finger Food",2000,0,1,0,4,3.4,220
Lighthouse 13,1,New Delhi,"MGF Metropolitan Mall, Saket",77.21950337,28.53013602,"North Indian, European, Chinese",2100,1,0,0,4,3.4,570
Berco's,1,New Delhi,"MGF Metropolitan Mall, Saket",77.2200822,28.5293802,"Chinese, Thai",1100,0,1,0,3,3.8,565
The Great Kabab Factory,1,New Delhi,"MGF Metropolitan Mall, Saket",77.22012531,28.52937369,"North Indian, Mughlai",2200,1,1,0,4,3.5,498
The Tea Place by Manjushree,1,New Delhi,"MGF Metropolitan Mall, Saket",77.21996941,28.52987562,"Cafe, Beverages",700,0,0,0,2,4.1,92
Victoria,1,New Delhi,"MGM Club, Daryaganj",77.242985,28.6465486,"North Indian, Chinese",1200,1,0,0,3,3.2,20
Munch Nation,1,New Delhi,Model Town 1,77.1957717,28.7053075,"Chinese, Fast Food",350,0,1,1,1,3.8,727
"34, Chowringhee Lane",1,New Delhi,Model Town 2,77.1901231,28.7046135,Fast Food,250,0,0,0,1,3.2,62
Any Time Food,1,New Delhi,Model Town 2,77.1906165,28.7060386,"Fast Food, Beverages",400,0,1,0,1,2.6,52
Bikaner Sweet House,1,New Delhi,Model Town 2,77.1907064,28.7059577,Mithai,200,0,0,0,1,3.2,16
Domino's Pizza,1,New Delhi,Model Town 2,77.1899876,28.7058889,"Pizza, Fast Food",700,0,0,0,2,2.8,94
Giani,1,New Delhi,Model Town 2,77.1905267,28.7057614,"Ice Cream, Desserts",400,0,1,0,1,2.9,39
Grand Plaza,1,New Delhi,Model Town 2,77.1900774,28.7051811,"North Indian, Chinese, Fast Food",800,0,1,0,2,3.3,255
Great Wall,1,New Delhi,Model Town 2,77.1914251,28.7084444,"North Indian, Mughlai, Chinese",1200,0,0,0,3,2.7,47
Healthy Food Station,1,New Delhi,Model Town 2,77.1916048,28.7082825,"Salad, Healthy Food, Burger, Italian, Continental, Chinese, North Indian, Beverages",400,0,1,0,1,3.1,25
Hostess Tasty Bites,1,New Delhi,Model Town 2,77.190546,28.7065192,Chinese,500,0,0,0,2,3.1,16
Hot Pot,1,New Delhi,Model Town 2,77.1907078,28.7068586,Chinese,500,0,0,0,2,3.1,105
Kabab Factory,1,New Delhi,Model Town 2,77.1914273,28.7086256,"North Indian, Mughlai, Chinese",700,0,0,0,2,3.0,12
Keventers,1,New Delhi,Model Town 2,77.190347,28.7060128,Beverages,400,0,0,0,1,3.1,17
Krishna Sweet House,1,New Delhi,Model Town 2,77.1904379,28.7058031,"Mithai, South Indian",200,0,0,0,1,3.3,32
Mitraz,1,New Delhi,Model Town 2,77.1898978,28.7064175,"North Indian, Chinese",850,1,1,0,2,3.4,101
Nut Khut Chaats & Snacks,1,New Delhi,Model Town 2,77.1905958,28.7066366,"Fast Food, Street Food",300,0,0,0,1,3.2,8
Subway,1,New Delhi,Model Town 2,77.190347,28.7061024,"American, Fast Food, Salad, Healthy Food",500,0,1,0,2,3.4,68
The Host,1,New Delhi,Model Town 2,77.19147,28.7074189,Chinese,450,0,0,0,1,2.7,20
Chacha Di Hatti,1,New Delhi,Model Town 2,77.1902762,28.7059747,Street Food,100,0,0,0,1,3.7,78
Cocoberry,1,New Delhi,Model Town 2,77.1899876,28.7050829,Desserts,300,0,0,0,1,3.5,62
Eating Corner,1,New Delhi,Model Town 2,77.1908861,28.7057958,"North Indian, Fast Food, Street Food",300,0,0,0,1,3.7,142
El Posto,1,New Delhi,Model Town 2,77.1908861,28.7057958,Bakery,300,0,0,0,1,3.5,41
McDonald's,1,New Delhi,Model Town 2,77.1901224,28.7059465,"Fast Food, Burger",500,0,1,0,2,3.6,122
Pizza Station,1,New Delhi,Model Town 2,77.1908398,28.7072177,Pizza,300,0,0,0,1,3.5,20
Puri Bakers,1,New Delhi,Model Town 2,77.1906614,28.7059982,"Bakery, Fast Food",300,0,0,0,1,3.7,128
JAIL - Behind The Bar,1,New Delhi,Model Town 2,77.1900774,28.705002,"North Indian, Chinese, Continental, Italian",1600,1,1,0,3,4.1,155
Curry Shurry,1,New Delhi,Model Town 3,77.1843721,28.7070075,"North Indian, Mughlai",600,0,1,0,2,3.3,28
Frontier,1,New Delhi,Model Town 3,77.1854054,28.7094795,Bakery,200,0,0,0,1,3.2,15
Hari Om Bhojnalaya,1,New Delhi,Model Town 3,77.1847764,28.7084342,North Indian,400,0,0,0,1,3.2,21
Nirmal's,1,New Delhi,Model Town 3,77.1853155,28.7092918,Chinese,400,0,0,0,1,2.7,9
Sardar A Pure Meat Shop,1,New Delhi,Model Town 3,77.1845518,28.7077411,"Raw Meats, Fast Food, North Indian",150,0,0,0,1,2.8,13
The Dragon Hucks,1,New Delhi,Model Town 3,77.1853155,28.7092918,Chinese,800,1,0,0,2,3.3,97
Green Chick Chop,1,New Delhi,Model Town 3,77.1843721,28.7070075,"Raw Meats, North Indian, Fast Food",350,0,0,0,1,3.5,38
New Arjun Bombay Pav Bhaji,1,New Delhi,Model Town 3,77.1849561,28.7084514,Street Food,250,0,0,0,1,3.8,234
Madaari,1,New Delhi,Model Town 3,77.18417834,28.70696168,"North Indian, Chinese, Continental, Italian",1200,1,0,0,3,4.3,113
Amritsari Express,1,New Delhi,"Moments Mall, Kirti Nagar",77.1467199,28.656862,North Indian,400,0,0,0,1,3.4,33
Barista,1,New Delhi,"Moments Mall, Kirti Nagar",77.1467244,28.657132,Cafe,650,0,0,0,2,3.1,18
Baskin Robbins,1,New Delhi,"Moments Mall, Kirti Nagar",77.1466016,28.6569524,Ice Cream,300,0,0,0,1,3.1,6
Bikano's Chat Cafe,1,New Delhi,"Moments Mall, Kirti Nagar",77.1467395,28.6568605,"Street Food, South Indian, Chinese",500,0,0,0,2,2.7,31
Burger Singh,1,New Delhi,"Moments Mall, Kirti Nagar",77.1471307,28.6571714,"Burger, Fast Food",500,0,1,0,2,3.3,19
Cafe Grub,1,New Delhi,"Moments Mall, Kirti Nagar",77.1466243,28.6567691,"Chinese, Fast Food",300,0,0,0,1,3.2,13
Chicago Pizza,1,New Delhi,"Moments Mall, Kirti Nagar",77.1467447,28.6568454,Pizza,800,0,0,0,2,2.9,48
Cocoberry,1,New Delhi,"Moments Mall, Kirti Nagar",77.146731,28.656802,Desserts,300,0,0,0,1,3.1,25
Dosa Plaza,1,New Delhi,"Moments Mall, Kirti Nagar",77.1467418,28.6568816,South Indian,400,0,0,0,1,3.2,13
Karim's,1,New Delhi,"Moments Mall, Kirti Nagar",77.1468835,28.6567624,"North Indian, Mughlai",700,0,0,0,2,3.3,79
Kebab Xpress,1,New Delhi,"Moments Mall, Kirti Nagar",77.1467374,28.6568545,"North Indian, Mughlai",600,0,0,0,2,3.2,32
Keventers,1,New Delhi,"Moments Mall, Kirti Nagar",77.1467208,28.6568576,Beverages,400,0,0,0,1,3.3,11
KFC,1,New Delhi,"Moments Mall, Kirti Nagar",77.1467938,28.6571438,"American, Fast Food",500,0,1,0,2,2.6,87
Paranthas 21,1,New Delhi,"Moments Mall, Kirti Nagar",77.1468714,28.6568519,"North Indian, Street Food",350,0,0,0,1,3.3,28
Subway,1,New Delhi,"Moments Mall, Kirti Nagar",77.146751,28.6570013,"American, Fast Food, Salad, Healthy Food",500,0,1,0,2,2.6,69
Wow! Momo,1,New Delhi,"Moments Mall, Kirti Nagar",77.1469278,28.6571824,"Tibetan, Chinese",350,0,0,0,1,3.2,41
Berco's,1,New Delhi,"Moments Mall, Kirti Nagar",77.1467263,28.6568579,"Chinese, Thai",1100,0,1,0,3,3.5,120
Dunkin' Donuts,1,New Delhi,"Moments Mall, Kirti Nagar",77.146741,28.6568576,"Burger, Desserts, Fast Food",600,0,0,0,2,3.5,107
Giani's,1,New Delhi,"Moments Mall, Kirti Nagar",77.146642,28.6568212,"Ice Cream, Desserts",400,0,0,0,1,3.5,33
The Beer Cafe,1,New Delhi,"Moments Mall, Kirti Nagar",77.1466576,28.6570681,"Finger Food, North Indian",1200,1,0,0,3,3.8,371
Basil Tree,1,New Delhi,"Moments Mall, Kirti Nagar",77.1469965,28.656931,"North Indian, Italian, Chinese",1000,1,1,0,3,2.4,96
Chaayos,1,New Delhi,"Moments Mall, Kirti Nagar",77.146758,28.6569808,"Cafe, Tea",400,0,0,0,1,4.1,60
QD's Restaurant,1,New Delhi,"Moments Mall, Kirti Nagar",77.1468497,28.6571509,"Chinese, North Indian, Fast Food, Italian",800,0,1,0,2,4.1,137
Ada e Handi Restaurant,1,New Delhi,Moti Bagh,77.1701749,28.5796973,"Mughlai, North Indian, Chinese",700,0,1,0,2,2.6,34
Darjeeling Momos,1,New Delhi,Moti Bagh,77.1706691,28.5799686,"Chinese, Fast Food",250,0,0,0,1,2.9,22
Ingredients,1,New Delhi,Moti Bagh,77.18306556,28.57900639,North Indian,750,1,1,0,2,3.3,27
Al Quresh,1,New Delhi,Moti Bagh,77.1702647,28.5799748,"North Indian, Mughlai",600,0,0,0,2,3.6,62
Angels in my Kitchen,1,New Delhi,Moti Bagh,77.1701299,28.5795586,"Bakery, Desserts, Fast Food",350,0,1,0,1,3.5,57
Aapki Rasoi,1,New Delhi,Moti Nagar,77.1420513,28.6575224,North Indian,300,0,0,0,1,3.1,15
Bats On Delivery,1,New Delhi,Moti Nagar,77.1408316,28.6595295,"North Indian, Fast Food",700,0,0,0,2,3.1,17
Bimbo Cakes,1,New Delhi,Moti Nagar,0.0,0.0,Bakery,400,0,0,0,1,3.2,10
Burger Bros,1,New Delhi,Moti Nagar,77.142103,28.6581968,"Fast Food, Burger",300,0,0,0,1,3.1,21
Chinese Food Corner,1,New Delhi,Moti Nagar,77.1397456,28.6590321,"Chinese, North Indian",500,0,0,0,2,2.5,20
CL Snacks,1,New Delhi,Moti Nagar,77.1399797,28.6567779,Street Food,150,0,0,0,1,3.1,7
Kapoor's Sanjha Chulha,1,New Delhi,Moti Nagar,77.1401443,28.6578471,"North Indian, Mughlai",500,0,0,0,2,3.0,5
King's,1,New Delhi,Moti Nagar,77.14251,28.6576259,Ice Cream,150,0,0,0,1,3.2,7
Kumar Hotel,1,New Delhi,Moti Nagar,77.1395053,28.6567194,"North Indian, Mughlai",700,0,0,0,2,3.4,57
Kumar Pastry Shop,1,New Delhi,Moti Nagar,77.1414135,28.658983,"Bakery, Fast Food",300,0,0,0,1,3.2,31
Midnight Adda,1,New Delhi,Moti Nagar,77.139708,28.6594663,North Indian,600,0,0,0,2,3.0,6
Mughlaai Daawat,1,New Delhi,Moti Nagar,77.1414048,28.6617937,"North Indian, Mughlai, Fast Food",550,0,0,0,2,2.9,8
Pindiwala,1,New Delhi,Moti Nagar,0.0,0.0,Mughlai,500,0,0,0,2,3.0,4
Pipes & Hipes,1,New Delhi,Moti Nagar,77.1433724,28.6588206,"North Indian, Chinese, Fast Food",900,1,0,0,2,3.0,8
Sai Rasoi,1,New Delhi,Moti Nagar,0.0,0.0,"Chinese, North Indian",500,0,0,0,2,3.1,9
Snaxpress Tastes & Cakes,1,New Delhi,Moti Nagar,77.1399344,28.6577012,"Bakery, Desserts",200,0,0,0,1,2.9,5
Veggie Adda,1,New Delhi,Moti Nagar,77.1398511,28.6590028,"North Indian, Fast Food",400,0,1,0,1,3.4,25
C L Corner,1,New Delhi,Moti Nagar,77.1399823,28.6566565,Street Food,100,0,1,0,1,3.8,85
Chin 10,1,New Delhi,Moti Nagar,77.1411461,28.6570966,"North Indian, Chinese",500,0,0,0,2,3.5,53
Kati Roll Cottage,1,New Delhi,Moti Nagar,77.1409215,28.6594485,Fast Food,200,0,1,0,1,3.7,39
Kings Kulfi,1,New Delhi,Moti Nagar,77.1424685,28.6576448,Ice Cream,150,0,0,0,1,3.7,39
Paramjeet Machi Wala,1,New Delhi,Moti Nagar,77.1396116,28.6562368,"Seafood, North Indian",700,0,0,0,2,3.6,99
Rajan Corner,1,New Delhi,Moti Nagar,77.1414608,28.6587838,South Indian,400,0,0,0,1,3.6,20
34 Parkstreet Lane,1,New Delhi,Mukherjee Nagar,77.2152884,28.7112918,Fast Food,200,0,0,0,1,2.9,4
Bhikaram Bhujawala,1,New Delhi,Mukherjee Nagar,77.2086741,28.7006026,Mithai,100,0,0,0,1,3.0,5
Chawla The Pastry Palace,1,New Delhi,Mukherjee Nagar,77.2190493,28.7094307,Bakery,200,0,0,0,1,2.9,5
Food Box,1,New Delhi,Mukherjee Nagar,77.2121775,28.7064006,Fast Food,300,0,0,0,1,3.0,4
Foody Box,1,New Delhi,Mukherjee Nagar,77.2137611,28.70477557,"North Indian, Chinese",300,0,0,0,1,3.1,8
Giani,1,New Delhi,Mukherjee Nagar,77.2081351,28.699566,"Ice Cream, Desserts",300,0,0,0,1,3.1,9
Green Chick Chop,1,New Delhi,Mukherjee Nagar,77.2160401,28.7117849,"Raw Meats, North Indian, Fast Food",350,0,0,0,1,3.1,14
Heaven's Shawarma,1,New Delhi,Mukherjee Nagar,0.0,0.0,Lebanese,200,0,0,0,1,3.0,6
Hyderabad Spl. Chicken Biryani Point,1,New Delhi,Mukherjee Nagar,77.2151578,28.7105973,Mughlai,350,0,0,0,1,3.0,4
Keshar,1,New Delhi,Mukherjee Nagar,77.2118241,28.7102543,"North Indian, South Indian, Chinese",400,0,0,0,1,3.0,4
Madras Cafe,1,New Delhi,Mukherjee Nagar,77.2083401,28.6995605,"South Indian, Chinese",450,0,0,0,1,2.7,11
Milan Chole Bhature,1,New Delhi,Mukherjee Nagar,77.215591,28.7129957,Street Food,100,0,0,0,1,3.1,12
New Laxmi Sweets,1,New Delhi,Mukherjee Nagar,77.2146979,28.7110956,"South Indian, Chinese, Fast Food, Mithai",200,0,0,0,1,2.8,11
Pasta Hub,1,New Delhi,Mukherjee Nagar,77.2156863,28.7123548,Fast Food,250,0,0,0,1,3.1,7
Patna Roll Center,1,New Delhi,Mukherjee Nagar,77.2151419,28.7111617,Fast Food,200,0,0,0,1,3.1,10
Refuel,1,New Delhi,Mukherjee Nagar,77.2123452,28.7064044,Beverages,150,0,0,0,1,3.1,6
Saara Veg,1,New Delhi,Mukherjee Nagar,77.2163058,28.7115878,"North Indian, Chinese",400,0,0,0,1,3.0,4
SGF - Spice Grill Flame,1,New Delhi,Mukherjee Nagar,77.2077758,28.7103677,"North Indian, Chinese",500,0,0,0,2,3.1,8
Shivam Corner,1,New Delhi,Mukherjee Nagar,77.2144524,28.7108844,North Indian,100,0,0,0,1,3.0,14
Swad Mubarak,1,New Delhi,Mukherjee Nagar,77.2155461,28.7125884,North Indian,200,0,0,0,1,3.0,11
The Little Fork,1,New Delhi,Mukherjee Nagar,77.2162337,28.7135608,"Chinese, North Indian",700,0,1,0,2,3.1,5
The Metro Fast Food,1,New Delhi,Mukherjee Nagar,77.2137944,28.7091523,Chinese,250,0,1,0,1,2.6,6
Tibet Kujing,1,New Delhi,Mukherjee Nagar,77.2120877,28.7054069,"Chinese, Tibetan",400,0,0,0,1,2.9,11
Yummy Adda,1,New Delhi,Mukherjee Nagar,77.21613,28.7120622,"North Indian, Mughlai",400,0,0,0,1,3.5,14
Asli Alam Muradabadi Biryani Centre,1,New Delhi,Munirka,77.1715403,28.5581521,Biryani,250,0,0,0,1,2.8,22
Cafe Rasoi,1,New Delhi,Munirka,77.1713073,28.5589002,North Indian,350,0,0,0,1,3.2,11
Chinese Food,1,New Delhi,Munirka,77.1742101,28.5568282,"Fast Food, Street Food, Chinese",250,0,0,0,1,2.9,8
Green Chick Chop,1,New Delhi,Munirka,77.1750799,28.5554352,"Raw Meats, North Indian, Fast Food",350,0,0,0,1,2.9,10
Hasty Tasty,1,New Delhi,Munirka,77.1759375,28.5550108,"Chinese, Fast Food",400,0,0,0,1,3.3,86
Hunter's Kitchen,1,New Delhi,Munirka,77.171471,28.5581944,"North Eastern, North Indian",1000,1,0,0,3,3.0,6
Manahang Restaurant,1,New Delhi,Munirka,77.1710298,28.5569323,"Chinese, North Indian",500,0,0,0,2,3.2,12
Mezbaan Restaurant,1,New Delhi,Munirka,77.1744294,28.5557779,"North Indian, Mughlai, Chinese",600,0,1,0,2,3.4,135
Moon Light Sweets,1,New Delhi,Munirka,77.173877,28.551484,"Mithai, Street Food",200,0,0,0,1,3.3,16
North East Castle,1,New Delhi,Munirka,77.1759362,28.5550022,Cafe,500,0,0,0,2,2.9,4
Pizza Point,1,New Delhi,Munirka,77.1720143,28.556519,"Fast Food, Pizza",350,0,0,0,1,2.9,10
Roll Point,1,New Delhi,Munirka,77.1716444,28.5568582,Fast Food,200,0,0,0,1,2.8,7
Sanjha Tandoor,1,New Delhi,Munirka,77.1760003,28.554897,"North Indian, Mughlai",700,0,0,0,2,2.8,17
Sayyam,1,New Delhi,Munirka,77.1719392,28.5563417,Chinese,250,0,0,0,1,2.7,16
Shiv Bhojnalaya,1,New Delhi,Munirka,77.1741505,28.5568492,"South Indian, North Indian, Fast Food",250,0,0,0,1,2.8,12
Subway,1,New Delhi,Munirka,77.1707693,28.5586338,"American, Fast Food, Salad, Healthy Food",500,0,1,0,2,3.4,78
Take Away,1,New Delhi,Munirka,77.1717215,28.556875,Chinese,400,0,0,0,1,2.9,20
Vedanta's,1,New Delhi,Munirka,77.1718939,28.5563192,"North Indian, Chinese",650,0,0,0,2,2.7,66
Asian Chopstick,1,New Delhi,Munirka,77.1686131,28.553128,"Chinese, Thai",400,0,0,0,1,3.5,27
Chinese Delights,1,New Delhi,Munirka,77.175016,28.5556707,"Chinese, North Indian",400,0,1,0,1,3.5,21
Dezertfox,1,New Delhi,Munirka,77.1682791,28.5532273,"Bakery, Desserts",550,0,1,0,2,3.7,21
Anupam Restaurant,1,New Delhi,Munirka,77.1732311,28.5581547,"North Indian, Chinese",500,0,1,0,2,2.3,32
Bobby Di Punjabi Rasoi,1,New Delhi,Najafgarh,76.9857462,28.6134511,North Indian,150,0,0,0,1,2.9,4
Agarwal Sweets,1,New Delhi,Naraina,77.1384794,28.6321812,Mithai,150,0,0,0,1,3.0,8
Aurangzeb Rd,1,New Delhi,Naraina,77.136724,28.6282528,"North Indian, Mughlai",500,0,1,1,2,3.4,23
Bengali Sweet Corner,1,New Delhi,Naraina,77.1384323,28.6324507,"South Indian, Street Food, Desserts",200,0,0,0,1,3.0,7
Cafe Coffee Day,1,New Delhi,Naraina,77.1367966,28.6287097,Cafe,450,0,0,0,1,2.6,23
Chinese K. Food,1,New Delhi,Naraina,77.1462701,28.6276292,Chinese,300,0,0,0,1,2.9,4
Chocowell,1,New Delhi,Naraina,77.137174,28.628999,"Desserts, Bakery",150,0,0,0,1,3.2,15
Choice,1,New Delhi,Naraina,77.1341651,28.6256939,"South Indian, North Indian",500,0,0,0,2,3.0,4
Desi Street,1,New Delhi,Naraina,77.1354441,28.6233571,"North Indian, South Indian, Chinese",350,0,0,0,1,3.1,13
Enigma Lounge,1,New Delhi,Naraina,77.1384175,28.6309493,"Chinese, North Indian",750,0,0,0,2,2.8,8
Flavors Of London,1,New Delhi,Naraina,77.1380897,28.6199849,"Desserts, Ice Cream, Fast Food",200,0,0,0,1,3.0,7
Frontier,1,New Delhi,Naraina,77.137511,28.6298959,Bakery,200,0,0,0,1,3.0,4
Green Chick Chop,1,New Delhi,Naraina,77.1385567,28.631853,"Raw Meats, North Indian, Fast Food",350,0,0,0,1,3.2,16
Hot House Grill,1,New Delhi,Naraina,77.1556191,28.6238474,Fast Food,300,0,1,0,1,3.2,10
Kanshi Ram Chole Kulche Wala,1,New Delhi,Naraina,77.1559168,28.6242844,Street Food,150,0,0,0,1,3.4,13
Kents Fast Food,1,New Delhi,Naraina,77.1381832,28.6327034,"North Indian, Chinese, Fast Food",900,0,0,0,2,2.8,12
Paharia Meat & Chicken Shop,1,New Delhi,Naraina,77.1468968,28.6314816,North Indian,250,0,0,0,1,2.8,12
Palji Corner,1,New Delhi,Naraina,77.148368,28.6323154,North Indian,150,0,0,0,1,3.3,30
Paratha Hi Paratha,1,New Delhi,Naraina,77.1365287,28.6203669,North Indian,100,0,0,0,1,3.1,10
Picasso Roof Top,1,New Delhi,Naraina,77.1354417,28.6268623,"Continental, European, North Indian",1100,1,0,0,3,3.1,15
RK Dosa,1,New Delhi,Naraina,77.1451395,28.6285958,South Indian,150,0,0,0,1,2.8,12
Sandoz,1,New Delhi,Naraina,77.1371626,28.6291147,"Chinese, North Indian",600,0,1,0,2,2.6,32
Sardar Ji,1,New Delhi,Naraina,0.0,0.0,"North Indian, Mughlai",120,0,0,0,1,3.0,7
Satkar Fast Food,1,New Delhi,Naraina,77.1462754,28.6276237,North Indian,200,0,0,0,1,2.8,20
Sweetheart Cupcakes,1,New Delhi,Naraina,0.0,0.0,Desserts,150,0,0,0,1,3.1,21
The Earthen Grill,1,New Delhi,Naraina,77.1556452,28.6238747,"North Indian, Mughlai, Awadhi",350,0,0,0,1,3.2,14
Twenty Four Seven,1,New Delhi,Naraina,77.1375944,28.6299888,"Fast Food, North Indian",300,0,0,0,1,2.8,14
Al Bake,1,New Delhi,Nehru Place,77.252055,28.5489159,"North Indian, Mughlai",400,0,0,0,1,2.7,38
Americana Kitchen and Bar,1,New Delhi,Nehru Place,77.2509774,28.5501583,"American, Tex-Mex, Italian, Mexican, North Indian",1900,1,0,0,3,2.8,105
Bawa Snacks Corner,1,New Delhi,Nehru Place,77.2541182,28.548633,North Indian,150,0,0,0,1,2.8,11
Bhimsain's Bengali Sweet House,1,New Delhi,Nehru Place,77.2515162,28.5478786,"Mithai, North Indian, Street Food, Chinese, South Indian, Indian",450,0,0,0,1,2.9,4
Cafe Coffee Day,1,New Delhi,Nehru Place,77.2531326,28.5490183,Cafe,450,0,0,0,1,3.1,13
Cafe Coffee Day,1,New Delhi,Nehru Place,77.2507978,28.549693,Cafe,450,0,1,0,1,3.0,38
Dolce Gelato,1,New Delhi,Nehru Place,77.2524142,28.5478742,"Ice Cream, Beverages, Fast Food",300,0,1,0,1,3.2,9
Domino's Pizza,1,New Delhi,Nehru Place,77.2510672,28.5501668,"Pizza, Fast Food",700,0,0,0,2,3.0,71
Gopala,1,New Delhi,Nehru Place,77.2523434,28.5484867,"North Indian, Street Food",150,0,0,0,1,3.0,12
New Punjabi Khana,1,New Delhi,Nehru Place,77.2528555,28.5486641,North Indian,200,0,0,0,1,3.1,8
New Vishal Corner,1,New Delhi,Nehru Place,77.252055,28.5482884,"North Indian, Street Food, Fast Food",250,0,0,0,1,3.1,14
Punjabi Khana,1,New Delhi,Nehru Place,77.2531326,28.5492872,North Indian,200,0,0,0,1,3.2,14
Rajshree,1,New Delhi,Nehru Place,77.2509473,28.5491128,"South Indian, Chinese",250,0,0,0,1,3.1,11
Snack Junction,1,New Delhi,Nehru Place,77.2522346,28.5485744,"North Indian, Chinese",250,0,0,0,1,3.0,27
Sona,1,New Delhi,Nehru Place,77.251606,28.5483354,"North Indian, South Indian, Fast Food",400,0,0,0,1,3.4,29
Southy,1,New Delhi,Nehru Place,77.250474,28.549901,South Indian,450,0,1,0,1,2.5,94
The First Floor,1,New Delhi,Nehru Place,77.2526836,28.5487963,"North Indian, Chinese",1000,1,1,0,3,3.1,14
Hype,1,New Delhi,Nehru Place,77.2498998,28.5498766,"Finger Food, Italian, Middle Eastern",4700,0,0,0,4,3.7,142
McDonald's,1,New Delhi,Nehru Place,77.251157,28.5501754,"Fast Food, Burger",500,0,1,0,2,3.7,177
New Punjabi Khana,1,New Delhi,Nehru Place,77.250708,28.5490569,North Indian,200,0,0,0,1,3.9,104
Pizza Hut Delivery,1,New Delhi,Nehru Place,77.2510672,28.5498979,"Italian, Pizza, Fast Food",800,0,1,0,2,3.6,103
Shree Rathnam,1,New Delhi,Nehru Place,77.2511424,28.5490976,"South Indian, North Indian, Chinese",800,0,0,0,2,3.6,58
Subway,1,New Delhi,Nehru Place,77.251157,28.5501754,"American, Fast Food, Salad, Healthy Food",500,0,0,0,2,3.6,142
Pind Balluchi,1,New Delhi,Nehru Place,77.2513366,28.549027,"North Indian, Mughlai",1000,1,1,0,3,2.4,184
Oh! Calcutta,1,New Delhi,Nehru Place,77.2506182,28.5501242,"Bengali, Seafood",1400,1,1,0,3,4.4,1293
Alcoholic Lounge & Bar,1,New Delhi,Netaji Subhash Place,77.1483815,28.6916888,Finger Food,1800,1,0,0,3,2.8,21
Baljeet's Amritsari Koolcha,1,New Delhi,Netaji Subhash Place,77.1496283,28.693387,North Indian,300,0,0,0,1,3.1,110
Bikanervala,1,New Delhi,Netaji Subhash Place,77.152022,28.6912959,"North Indian, South Indian, Fast Food, Street Food, Chinese, Beverages, Desserts, Mithai",550,0,1,0,2,3.4,89
Cafe Coffee Day,1,New Delhi,Netaji Subhash Place,77.1528753,28.6926578,Cafe,450,0,0,0,1,3.3,32
Chicago Pizza,1,New Delhi,Netaji Subhash Place,77.1497297,28.6937883,"Fast Food, Italian, Pizza",500,0,1,0,2,3.4,42
Cocoberry,1,New Delhi,Netaji Subhash Place,77.1499993,28.6936352,Desserts,300,0,1,0,1,3.3,32
